date,year,month,day,site,survey,orientation,depth,observer,transect,common_name,sizeclass,count,fish_spp,common_family,latin_family,foodweb,a,b,biomass,density
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,GGG,2,redband_parrotfish_initial,20,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,146.7000791,0.016666667
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,GGG,2,blue_tang,5,1,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,3.73685738,0.016666667
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,GGG,2,black_durgon,30,4,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,2263.234754,0.066666667
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,GGG,2,coney,40,1,Cephalopholis_fulva,grouper,Serranidae,Omnivore,0.0148,3.04,1097.80218,0.016666667
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,GGG,2,graysby,30,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,431.7573976,0.016666667
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,GGG,2,princess_parrotfish_initial,30,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,442.2273269,0.016666667
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,GGG,2,smooth_trunkfish,20,1,Lactophrys_triqueter,boxfish,Ostraciidae,Invertivore,0.05012,2.77,201.3094444,0.016666667
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,3,blue_chromis,5,15,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,27.28850516,0.25
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,3,blue_chromis,10,6,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,86.72003099,0.1
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,3,bicolor_damselfish,5,6,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,11.27247128,0.1
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,3,bicolor_damselfish,10,2,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,30.26900671,0.033333333
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,3,blue_tang,20,1,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,223.1431181,0.016666667
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,3,sunshinefish,5,17,Chromis_insolata,damselfish,Pomacentridae,Planktivore,0.01259,3.03,28.077198,0.283333333
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,3,sunshinefish,10,3,Chromis_insolata,damselfish,Pomacentridae,Planktivore,0.01259,3.03,40.47128416,0.05
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,3,yellowhead_wrasse,5,5,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,7.829532261,0.083333333
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,3,yellowhead_wrasse,10,2,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,27.60768529,0.033333333
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,3,yellowhead_wrasse,20,6,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,730.1051919,0.1
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,3,blueheaded_wrasse,10,2,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,20.53159462,0.033333333
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,3,redband_parrotfish_initial,20,2,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,293.4001583,0.033333333
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,3,black_durgon,20,2,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,343.5510706,0.033333333
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,3,black_durgon,30,2,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,1131.617377,0.033333333
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,3,princess_parrotfish_initial,20,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,129.446127,0.016666667
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,3,dusky_damselfish,10,2,Stegastes_adustus,damselfish,Pomacentridae,Omnivore,0.0195,2.99,38.11225162,0.033333333
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,3,fairy_basslet,5,3,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,4.487277469,0.05
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,3,fairy_basslet,10,2,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,24.60497072,0.033333333
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,3,stoplight_parrotfish_initial,20,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,166.7059154,0.016666667
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,3,stoplight_parrotfish_terminal,40,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,1270.483116,0.016666667
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,4,bicolor_damselfish,5,5,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,9.393726066,0.083333333
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,4,bicolor_damselfish,10,10,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,151.3450336,0.166666667
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,4,blue_chromis,5,4,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,7.276934709,0.066666667
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,4,blue_chromis,10,11,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,158.9867235,0.183333333
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,4,sunshinefish,5,27,Chromis_insolata,damselfish,Pomacentridae,Planktivore,0.01259,3.03,44.59319682,0.45
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,4,sunshinefish,10,3,Chromis_insolata,damselfish,Pomacentridae,Planktivore,0.01259,3.03,40.47128416,0.05
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,4,creole_wrasse,20,1,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,94.22485076,0.016666667
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,4,yellowhead_wrasse,10,3,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,41.41152794,0.05
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,4,yellowhead_wrasse,20,2,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,243.3683973,0.033333333
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,4,fairy_basslet,10,6,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,73.81491216,0.1
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,4,pygmy_angelfish,10,1,Centropyge_argi,angelfish,Pomacanthidae,Herbivore,0.03311,2.88,25.11650351,0.016666667
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,4,harlequin_bass,20,2,Serranus_tigrinus,grouper,Serranidae,Invertivore,0.01023,3.04,184.5171832,0.033333333
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,4,schoolmaster_snapper,30,2,Lutjanus_apodus,snapper,Lutjanidae,Macrocarnivore,0.0182,3,982.8,0.033333333
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,4,schoolmaster_snapper,40,1,Lutjanus_apodus,snapper,Lutjanidae,Macrocarnivore,0.0182,3,1164.8,0.016666667
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,4,barred_hamlet,20,1,Hypoplectrus_puella,seabasses,Serranidae,Invertivore,0.01778,3.03,155.6154251,0.016666667
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,4,brown_chromis,10,6,Chromis_multilineata,chromis,Pomacentridae,Planktivore,0.01479,2.99,86.72003099,0.1
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,4,princess_parrotfish_initial,10,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,15.84777052,0.016666667
17-Aug-23,2023,August,17,12_Mile_S,6,South,150,JDV,4,princess_parrotfish_initial,20,2,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,258.8922539,0.033333333
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,1,coney,30,2,Cephalopholis_fulva,grouper,Serranidae,Omnivore,0.0148,3.04,915.6728247,0.033333333
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,1,bicolor_damselfish,5,45,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,84.54353459,0.75
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,1,bicolor_damselfish,10,25,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,378.3625839,0.416666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,1,sunshinefish,5,25,Chromis_insolata,damselfish,Pomacentridae,Planktivore,0.01259,3.03,41.28999706,0.416666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,1,sunshinefish,10,10,Chromis_insolata,damselfish,Pomacentridae,Planktivore,0.01259,3.03,134.9042805,0.166666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,1,blue_chromis,5,25,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,45.48084193,0.416666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,1,blue_chromis,10,15,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,216.8000775,0.25
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,1,fairy_basslet,5,5,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,7.478795782,0.083333333
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,1,rock_beauty,20,1,Holocanthus_tricolor,angelfish,Pomacanthidae,Invertivore,0.0331,2.95,227.9641114,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,1,creole_wrasse,5,15,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,20.0416071,0.25
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,1,creole_wrasse,20,5,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,471.1242538,0.083333333
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,1,dusky_squirelfish,10,1,Sargocentron_vexillarium,squirrelfish,Holocentridae,Invertivore,0.01349,2.97,12.58960052,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,1,nassau_grouper,40,1,Epinephelus_striatus,grouper,Serranidae,Macrocarnivore,0.0091,3.16,1050.874769,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,1,yellowhead_wrasse,10,2,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,27.60768529,0.033333333
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,1,yellowhead_wrasse,20,1,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,121.6841986,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,1,harlequin_bass,10,2,Serranus_tigrinus,grouper,Serranidae,Invertivore,0.01023,3.04,22.43394389,0.033333333
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,1,bar_jack,30,2,Caranx_ruber,jack,Carangidae,Invertivore,0.0158,2.99,824.6689333,0.033333333
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,1,pygmy_angelfish,5,2,Centropyge_argi,angelfish,Pomacanthidae,Herbivore,0.03311,2.88,6.823744997,0.033333333
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,1,redband_parrotfish_initial,5,2,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,3.723671588,0.033333333
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,1,redband_parrotfish_initial,20,3,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,440.1002374,0.05
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,1,redband_parrotfish_initial,30,3,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,1578.479946,0.05
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,1,princess_parrotfish_initial,5,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,1.940203515,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,1,princess_parrotfish_initial,10,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,15.84777052,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,1,princess_parrotfish_initial,20,2,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,258.8922539,0.033333333
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,1,graysby,10,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,14.17074507,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,1,graysby,20,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,122.3477457,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,1,graysby,30,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,431.7573976,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,1,longspine_squirrelfish,30,1,Holocentrus_rufus,squirrelfish,Holocentridae,Invertivore,0.0186,2.89,345.4565014,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,1,blue_tang,30,1,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,737.9937972,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,red_hind,40,1,Epinephelus_guttatus,grouper,Serranidae,Macrocarnivore,0.0132,3.05,1015.913905,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,graysby,20,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,122.3477457,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,bicolor_damselfish,5,35,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,65.75608246,0.583333333
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,bicolor_damselfish,10,25,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,378.3625839,0.416666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,mutton_snapper,40,1,Lutjanus_analis,snapper,Lutjanidae,Macrocarnivore,0.0151,3.03,1079.490242,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,blue_chromis,5,45,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,81.86551547,0.75
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,blue_chromis,10,10,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,144.533385,0.166666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,queen_angelfish,30,1,Holocanthus_ciliaris,angelfish,Pomacanthidae,Invertivore,0.03311,2.88,594.3857574,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,fairy_basslet,5,5,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,7.478795782,0.083333333
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,barred_hamlet,5,1,Hypoplectrus_puella,seabasses,Serranidae,Invertivore,0.01778,3.03,2.33244209,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,barred_hamlet,10,1,Hypoplectrus_puella,seabasses,Serranidae,Invertivore,0.01778,3.03,19.05161325,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,yellowhead_wrasse,5,1,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,1.565906452,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,yellowhead_wrasse,10,2,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,27.60768529,0.033333333
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,yellowhead_wrasse,20,1,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,121.6841986,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,redband_parrotfish_initial,5,6,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,11.17101476,0.1
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,redband_parrotfish_initial,10,2,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,33.05337854,0.033333333
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,redband_parrotfish_initial,20,4,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,586.8003165,0.066666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,princess_parrotfish_initial,5,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,1.940203515,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,princess_parrotfish_initial,10,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,15.84777052,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,princess_parrotfish_initial,20,3,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,388.3383809,0.05
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,foureye_butterflyfish,10,1,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,36.24230888,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,longspine_squirrelfish,30,1,Holocentrus_rufus,squirrelfish,Holocentridae,Invertivore,0.0186,2.89,345.4565014,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,black_durgon,30,10,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,5658.086886,0.166666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,sunshinefish,5,30,Chromis_insolata,damselfish,Pomacentridae,Planktivore,0.01259,3.03,49.54799647,0.5
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,sunshinefish,10,15,Chromis_insolata,damselfish,Pomacentridae,Planktivore,0.01259,3.03,202.3564208,0.25
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,redband_parrotfish_terminal,30,2,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,1052.319964,0.033333333
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,creole_wrasse,10,5,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,56.10135825,0.083333333
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,creole_wrasse,20,10,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,942.2485076,0.166666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,scrawled_cowfish,40,1,Acanthostracion_quadricornis,boxfish,Ostraciidae,Invertivore,0.166,2.26,693.0485647,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,nassau_grouper,40,1,Epinephelus_striatus,grouper,Serranidae,Macrocarnivore,0.0091,3.16,1050.874769,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,lionfish,30,2,Pterois_volitans,scorpionfish,Scorpaenidae,Macrocarnivore,0.0049,3.26,640.6802938,0.033333333
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,graysby,10,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,14.17074507,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,graysby,20,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,122.3477457,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,GGG,2,coney,30,1,Cephalopholis_fulva,grouper,Serranidae,Omnivore,0.0148,3.04,457.8364124,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,3,bicolor_damselfish,5,10,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,18.78745213,0.166666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,3,bicolor_damselfish,10,17,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,257.286557,0.283333333
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,3,creole_wrasse,5,10,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,13.3610714,0.166666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,3,sunshinefish,5,6,Chromis_insolata,damselfish,Pomacentridae,Planktivore,0.01259,3.03,9.909599294,0.1
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,3,pygmy_angelfish,5,5,Centropyge_argi,angelfish,Pomacanthidae,Herbivore,0.03311,2.88,17.05936249,0.083333333
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,3,princess_parrotfish_initial,10,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,15.84777052,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,3,blue_chromis,5,7,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,12.73463574,0.116666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,3,blue_chromis,10,3,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,43.36001549,0.05
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,3,foureye_butterflyfish,10,2,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,72.48461777,0.033333333
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,3,mutton_snapper,40,1,Lutjanus_analis,snapper,Lutjanidae,Macrocarnivore,0.0151,3.03,1079.490242,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,3,redband_parrotfish_initial,20,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,146.7000791,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,3,rock_beauty,20,1,Holocanthus_tricolor,angelfish,Pomacanthidae,Invertivore,0.0331,2.95,227.9641114,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,3,fairy_basslet,10,3,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,36.90745608,0.05
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,3,blue_tang,30,3,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,2213.981392,0.05
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,3,graysby,30,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,431.7573976,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,3,graysby,40,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,1056.329135,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,4,bicolor_damselfish,5,17,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,31.93866862,0.283333333
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,4,bicolor_damselfish,10,12,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,181.6140403,0.2
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,4,sunshinefish,5,23,Chromis_insolata,damselfish,Pomacentridae,Planktivore,0.01259,3.03,37.98679729,0.383333333
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,4,sunshinefish,10,7,Chromis_insolata,damselfish,Pomacentridae,Planktivore,0.01259,3.03,94.43299637,0.116666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,4,yellowhead_wrasse,5,2,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,3.131812905,0.033333333
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,4,yellowhead_wrasse,10,2,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,27.60768529,0.033333333
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,4,blue_chromis,5,8,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,14.55386942,0.133333333
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,4,blue_chromis,10,8,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,115.626708,0.133333333
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,4,fairy_basslet,5,8,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,11.96607325,0.133333333
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,4,fairy_basslet,10,4,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,49.20994144,0.066666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,4,harlequin_bass,10,1,Serranus_tigrinus,grouper,Serranidae,Invertivore,0.01023,3.04,11.21697195,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,4,black_durgon,20,3,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,515.3266059,0.05
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,4,black_durgon,30,5,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,2829.043443,0.083333333
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,4,foureye_butterflyfish,10,2,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,72.48461777,0.033333333
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,4,graysby,20,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,122.3477457,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,4,graysby,30,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,431.7573976,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,4,squirrelfish,20,1,Holocentrus_adscensionis,squirrelfish,Holocentridae,Invertivore,0.0229,2.86,120.4429183,0.016666667
18-Aug-23,2023,August,18,12_Mile_SE,7,South,150,JDV,4,redband_parrotfish_initial,20,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,146.7000791,0.016666667
